MaCCQE,CoulombCCQE,MaNCEL,EtaNCEL,NormCCMEC,NormNCMEC,FracPN_CCMEC,FracDelta_CCMEC,MaCCRES,MvCCRES,MaNCRES,MvNCRES,NonRESBGvpCC1pi,NonRESBGvpCC2pi,NonRESBGvpNC1pi,NonRESBGvpNC2pi,NonRESBGvnCC1pi,NonRESBGvnCC2pi,NonRESBGvnNC1pi,NonRESBGvnNC2pi,NonRESBGvbarpCC1pi,NonRESBGvbarpCC2pi,NonRESBGvbarpNC1pi,NonRESBGvbarpNC2pi,NonRESBGvbarnCC1pi,NonRESBGvbarnCC2pi,NonRESBGvbarnNC1pi,NonRESBGvbarnNC2pi,AhtBY,BhtBY,CV1uBY,CV2uBY,AGKYxF1pi,AGKYpT1pi,MFP_pi,MFP_N,FrCEx_pi,FrInel_pi,FrAbs_pi,FrCEx_N,FrInel_N,FrAbs_N,RDecBR1gamma,RDecBR1eta,XSecShape_CCMEC,RPA_CCQE
4.34723,1.32899,-1.16972,-1.25381,0.404467,3.38176,-0.031804,-2.86395,-0.944872,-1.11856,1.75449,-0.22539,1.0294,2.23858,-1.06278,-1.72986,-1.27767,0.128357,0.857601,-0.603149,-0.12605,-1.19129,-2.19632,1.18175,0.987891,-0.925032,-0.789541,-0.72705,1.64256,-0.929227,1.37877,-1.2553,-0.0752657,-0.146119,0.428425,1.79726,-0.0271552,-0.610925,-0.8653,-0.284857,-0.0436032,0.683971,-0.963587,0.451492,1.0,0.151
2.6242,-2.87771,0.621153,-0.773657,-1.30062,-0.166813,1.49544,-0.946925,-2.43492,-0.230307,1.09364,0.769691,-1.37132,0.0549284,0.818713,-0.35907,1.2072,-0.929474,-0.949639,-0.660829,-0.859399,-0.39427,0.102536,1.77571,0.936689,1.549,-1.30355,0.409341,-1.9201,0.953202,-0.624461,0.0345798,-0.586925,-0.363477,-1.0691,0.372189,-0.373503,0.908737,0.389416,-1.34069,-1.3708,0.825587,0.586026,0.381804,1.0,0.151
1.21687,0.638603,-0.0682221,-0.719294,0.168403,4.68409,1.0834,1.26234,1.07803,0.945518,0.345422,0.444439,3.49006,0.7004,-1.19616,0.731561,0.574567,0.909328,0.138629,0.635312,-0.636462,0.696453,-1.05806,0.738651,-0.0812467,-1.02477,0.156035,0.282819,-0.902089,0.186166,0.0688508,-1.33424,-0.0730865,1.49707,-0.0142775,-0.0251471,-0.936767,-0.561509,1.04658,-0.904712,-0.294687,0.191973,0.570862,-1.70546,1.0,0.151
4.33988,0.888931,-0.574748,1.0313,0.950601,-0.893848,-1.06715,-0.723385,-0.681168,-0.730035,-0.0767938,-0.791495,-1.26411,-0.761019,0.137509,2.01263,-2.0901,1.57348,-1.6576,-0.574241,1.45364,-0.141576,-0.797693,0.294689,0.0188896,-0.337403,1.08895,0.0103218,1.72774,-0.597155,0.380148,-0.514125,-0.454213,-1.17201,-0.805293,-0.262796,0.146375,1.29007,0.341721,-1.22274,0.923241,1.20584,0.984517,-0.742969,1.0,0.151
11.1371,0.382891,-1.63095,0.321515,-0.136931,3.88501,0.27995,0.511097,1.33708,-1.65833,0.235044,-1.01884,1.58324,-1.75534,-0.365585,0.291594,-0.148408,-0.0123468,0.789682,-0.455061,0.64069,0.0462944,-0.402362,0.324231,-0.871136,-0.324646,-0.178142,1.52723,-0.986871,-0.0677083,-0.0210654,-0.818236,-0.32795,0.535494,1.70693,1.41421,-0.65891,-0.0168885,0.908593,-0.420632,-0.539666,-0.777421,0.423642,-0.16285,1.0,0.151
0.925078,0.222946,0.811012,-0.714667,1.19921,4.03298,-0.754657,0.252072,0.323594,-0.362507,0.817517,1.55837,-0.847581,-1.44557,0.0967265,1.12132,1.20624,0.425255,-0.895658,0.590183,1.23738,0.785308,-0.104578,0.513293,0.0436873,-1.51258,0.958547,0.938914,-0.537795,-0.255829,0.409296,0.154803,-0.853668,0.0771045,0.298009,-0.382463,0.593749,-1.37443,3.22273,0.648603,0.440312,-0.963419,-0.0646823,1.4371,1.0,0.151
0.76548,0.63545,0.168239,0.382729,1.1828,-1.13539,-0.305366,-0.670767,-0.290299,-0.729877,0.301806,-0.520718,0.316965,-0.162318,0.0417861,-0.645986,-0.0999408,-0.709289,-0.565477,0.623305,0.902981,0.472911,0.715467,0.413257,0.850395,-1.18359,-0.0910748,-0.13272,1.07654,-0.501883,-1.14264,-0.046092,-0.73349,0.44347,-0.302086,-0.0785482,1.49251,-0.94169,-2.16176,-0.375853,-0.0555783,-1.75784,-0.580852,0.178473,1.0,0.151
2.87239,-0.108244,0.109324,-1.15239,0.113238,-1.76797,0.877522,0.236756,1.15199,-1.03569,1.3728,-1.14219,-0.0572603,-1.24103,-0.93521,-0.450991,0.294396,-0.379732,-0.711592,-0.0904624,-0.234367,-0.180081,0.00839003,0.232345,-0.188463,-1.69457,-0.764683,1.45204,0.875286,0.342982,-1.36528,0.444183,-0.183476,-0.486562,-1.97558,1.5556,-2.09981,-0.355749,-0.516919,0.473753,-1.49954,-0.147971,-0.427061,-0.00782839,1.0,0.151
0.889819,2.09211,-1.60283,1.93005,1.3697,2.59425,0.145278,-0.325079,0.70438,-0.107123,-0.218856,-0.21569,2.71042,-0.206835,-1.14306,1.51487,0.853517,0.617155,-0.825554,1.03597,0.332557,0.441809,-0.626376,-1.36001,1.36111,-1.46549,-0.670176,-0.737191,-1.26699,2.49237,1.13619,1.20813,-0.774327,1.85895,0.190453,0.171978,0.812356,-0.35053,0.690013,-0.932089,0.248022,-1.34754,-2.09155,0.505164,1.0,0.151
5.04217,-0.158231,-1.23526,1.93169,1.04191,-1.7615,1.51223,2.36596,-1.26516,0.694204,1.74587,0.0957225,0.0595008,-0.00197904,1.74053,0.555313,0.171407,0.36484,-1.78392,-0.98453,1.2239,0.460349,-0.60088,0.377748,0.42604,-0.176012,2.36138,-0.864226,-0.194213,1.29472,-2.1194,0.150672,-1.48508,-1.69219,0.494197,0.890673,0.65575,0.672493,-0.606183,1.69265,0.237047,1.17365,0.0939523,-1.23755,1.0,0.151
-2.06462,-0.230714,0.17286,0.117025,0.90759,-1.6798,0.386548,1.1605,-0.957997,-0.00201998,1.32867,-1.42336,-0.481505,-0.522057,1.23439,-1.46607,0.270523,-1.04959,0.340092,-0.874876,1.80816,-0.827669,1.79224,-1.08186,-0.923078,2.0971,-0.949657,-1.34873,-1.36852,-3.009,-1.28661,2.40987,-0.428034,0.392283,1.43746,0.725423,-0.838886,-0.948227,0.598726,0.259797,0.964832,-0.699742,-1.32686,-3.02382,1.0,0.151
5.0933,-0.317003,-0.612616,0.166598,0.440911,-0.172942,-0.892687,-0.466294,0.706822,0.34852,1.22708,1.09521,-1.31373,2.01296,1.128,-0.928134,-1.51532,-2.40348,1.65441,1.27075,0.726725,-0.481002,-0.61598,0.677635,1.02661,2.49318,0.656357,0.515485,1.30407,-0.69637,-0.703414,1.89844,-0.198482,-0.559488,0.840419,0.445699,-1.39687,-1.3728,1.00199,-0.853604,-0.237308,-1.39389,-1.30993,1.54246,1.0,0.151
7.11095,1.89398,1.20266,0.610712,2.83544,-3.64119,-0.319242,1.42052,-0.277965,0.769602,0.960948,-0.997196,1.75116,0.795198,0.163936,-0.418212,-0.463637,0.592833,-1.00613,0.433976,-0.269462,-1.71736,0.0952874,0.510986,-1.88012,-1.28314,-0.275426,0.819942,0.939837,-0.777464,1.50842,1.56091,0.139027,0.61038,0.720314,-0.914068,1.03051,-2.35149,-1.3892,0.167539,1.36774,0.86957,-0.807024,0.527799,1.0,0.151
7.94841,0.876987,-0.927149,1.19042,0.786862,-1.26416,0.362548,-0.397588,-0.217769,-0.47161,0.0148484,1.27621,0.681008,0.263581,0.58914,0.1622,1.78887,-1.45113,-0.700166,0.237227,-0.197806,0.289214,-2.03171,-0.65063,0.800188,0.990065,-1.27523,-1.1955,1.07604,0.995395,0.243336,1.45957,-0.921088,0.499029,1.86571,-0.505056,-0.826155,0.855611,0.0254361,-0.259495,-0.254098,-0.36064,0.447053,0.696951,1.0,0.151
1.13935,0.442259,0.135585,0.682087,1.19667,-0.269975,1.49208,0.898818,-0.0359685,0.152774,-0.496458,-0.276071,0.53758,-1.32629,0.715928,-0.46978,0.497365,0.193815,-0.179304,0.948367,-0.289021,1.16834,1.35548,-0.890868,0.847304,1.60026,-1.40924,-1.214,0.234824,1.33923,0.158005,0.172949,-0.962602,0.154922,0.552636,0.692454,0.130984,-0.827544,-3.67916,-0.251672,0.545932,-1.74925,0.622578,0.903333,1.0,0.151
3.60066,-0.0956102,1.6373,0.605506,1.71014,1.6999,0.291084,-1.30063,-0.0575985,0.878603,-0.319671,1.53995,-0.754305,-1.81618,-0.751418,-1.20734,1.0169,-0.108491,2.44639,-0.565481,0.815266,0.723148,0.553092,0.707812,0.932902,0.213489,0.884516,-0.0209079,0.0183549,0.63848,0.852889,0.495705,-0.114939,1.58726,-1.30746,0.375205,-0.784301,-0.617434,-1.14078,-0.51161,0.181442,-1.94934,0.366325,-0.428324,1.0,0.151
11.3555,0.736382,-0.209648,-0.0688279,2.26494,1.39135,-1.86641,-1.37179,-1.18863,1.28023,1.69241,-0.19629,-0.145522,0.619389,0.343472,-0.251439,-0.3901,-1.05312,-1.56941,-0.47881,0.45125,-0.256352,0.901594,0.547343,0.135512,0.938842,1.68148,-1.01382,0.374789,-0.300587,1.60373,0.200773,-0.83896,1.72655,0.279181,-0.582662,0.164668,-0.723194,-0.305668,1.39993,0.568603,1.7758,-2.13501,0.436792,1.0,0.151
13.904,0.839377,0.271542,0.578633,1.23846,-0.800004,1.09172,-0.737857,-0.59696,-1.07948,-0.0633563,0.934173,1.70916,-1.68937,-0.799301,-0.201439,0.432766,0.424406,-0.245722,-0.882553,0.251934,0.956885,1.37591,0.371252,0.645366,0.63303,0.558185,1.1253,-0.431633,-0.375542,0.400178,0.891499,-0.0676752,-1.96968,0.890243,1.81926,1.89025,0.759116,1.06101,-0.407805,-2.37157,-1.28375,-0.396309,1.57745,1.0,0.151
7.09124,-0.395069,-1.40978,0.11599,2.35002,-0.71878,0.59303,0.275443,0.894996,-1.58435,1.51559,-1.08599,1.65034,0.307333,-0.471319,0.305762,-1.07633,1.1665,0.0455869,-0.515308,-0.688394,-0.922038,0.0149769,-0.736562,-0.243212,-0.247928,-0.851987,-0.0627182,-1.7731,2.38185,0.00916234,0.289441,0.674118,-1.25041,0.175884,0.435521,-0.777358,-0.724522,0.296068,-0.906099,-1.10534,-0.158881,0.0402455,-0.666338,1.0,0.151
3.29713,1.56034,0.324944,1.32556,2.4799,-0.543862,-0.00865389,0.101598,-1.14682,0.520949,-1.09937,-0.0229564,-0.112212,1.05089,0.710639,-1.40934,1.01414,0.314103,-0.260704,0.201685,-1.76441,-0.0531467,0.991342,1.52799,-2.27118,0.456604,0.128645,1.24573,-1.27826,-0.686887,0.102708,-0.300248,0.124394,-0.929618,-0.673265,-0.699972,-1.07079,1.1594,-0.0398636,1.25867,2.62292,0.907363,0.539273,-0.463742,1.0,0.151
4.39496,-0.502692,-0.111744,1.48127,2.92224,-1.58786,-1.91236,1.7154,0.543915,-0.249427,0.183689,1.27835,0.297178,-0.0373335,-0.526839,-1.26261,-0.536438,-1.49004,-0.24354,-1.08781,-1.37438,-1.04647,-0.392378,-0.25076,0.273199,-0.202577,-0.837623,-0.236229,-0.433747,-1.61223,0.222834,-0.131948,1.56712,-0.326102,-0.0295576,1.00352,0.452938,0.779401,0.582311,-2.46899,0.922812,-1.80519,-0.164761,0.239599,1.0,0.151
3.13748,-0.778212,0.887159,1.79347,0.944901,0.25349,1.27258,1.04152,0.756806,-0.550411,-1.30047,-1.22073,0.894868,-0.128747,-0.425955,2.14216,0.369365,-1.08514,0.94468,0.84437,0.541705,-0.0365989,-0.140353,-0.245158,0.697158,0.0666722,0.93506,1.25282,0.523166,1.27511,0.637004,0.258046,-0.57056,-0.234092,-0.182183,1.89634,-2.31546,-0.719532,-0.244006,0.350834,1.1444,0.644403,-1.64306,-0.125351,1.0,0.151
3.48414,-0.04528,-0.526825,-0.92207,1.22281,3.14198,1.46454,1.9759,-1.65294,-0.616105,0.900378,0.589063,-1.28659,1.06146,0.936522,-0.996898,-0.414749,-0.0207364,-1.32578,0.179769,-0.566221,1.14357,0.441848,1.08527,2.79687,-0.951593,0.160777,-0.183801,0.0845939,-1.03811,-0.530586,0.194693,-0.347794,1.2601,0.798028,-0.790221,-1.70897,-1.92906,0.0436906,-1.28999,0.142823,0.431645,-2.13555,-0.547979,1.0,0.151
0.993013,1.98893,-0.324331,0.871264,0.178535,5.49252,-0.0476071,0.239977,0.518723,-0.214073,-1.62239,0.818034,-1.99191,-0.0592595,-1.07113,0.172993,2.09914,1.07725,-0.818485,0.627582,-0.628808,0.578777,-0.929782,-1.41164,-0.748026,0.342483,0.176609,0.115174,-0.670668,-0.695039,-0.310322,-0.771728,0.582769,-0.425538,2.06807,-0.563126,-2.51069,-0.765762,-1.56988,0.689919,0.625664,1.30917,0.19562,1.16806,1.0,0.151
4.93113,3.26202,-0.235217,-0.935085,2.14494,5.58375,2.04282,0.674122,0.401661,0.237223,-0.234248,-0.343443,-0.410849,1.88163,-0.553964,0.734444,1.37529,0.730964,0.169368,0.0779693,0.615627,0.724036,-1.25168,-1.65553,-1.00988,0.886278,-0.174599,-0.98562,-1.64029,-2.25859,0.476002,1.63011,0.0129239,1.21138,0.204348,0.139819,0.79134,0.752641,-0.690813,-0.557697,0.748584,0.519466,0.582938,-1.61713,1.0,0.151
9.17993,-0.677132,-1.25007,1.61228,-0.824831,0.616037,-0.800848,-2.37742,0.0894539,1.07449,-0.0464052,0.795039,0.364217,-1.12831,-0.652534,0.663384,-0.657172,-1.88109,0.258553,-0.124673,-0.0347019,0.0924012,0.327313,0.110806,2.3958,-0.955145,0.565315,0.147166,0.970973,1.35144,-1.74644,-1.27801,-0.494274,0.931598,-0.109845,-1.50238,-0.879044,-1.37483,0.913588,-0.676887,-0.864689,-2.71331,0.10473,-0.230918,1.0,0.151
9.93909,-0.0391287,-0.51411,1.11068,0.219554,-2.46022,0.382086,0.943495,-1.47319,0.564029,-1.53706,-0.35791,0.152046,-1.47464,0.431737,-0.143005,1.12688,-0.581284,0.193885,-0.327379,0.170824,1.99738,0.282998,1.87498,-0.9322,-0.0372113,0.243042,-0.91429,0.253821,0.182322,0.469222,-0.229662,1.28131,-0.659647,-0.23421,0.568996,0.822714,-1.62018,-1.19236,-0.414426,0.542638,0.738964,-0.194025,-0.257575,1.0,0.151
-3.9528,1.1504,0.703856,-0.520831,0.5468,3.0565,0.465551,0.465633,-1.32508,-1.82626,0.876046,-0.511637,-1.17469,-0.389999,0.478391,-0.164154,1.08366,1.00279,0.79292,-0.871302,1.17956,0.442652,1.22349,0.641465,-0.408486,-0.613704,0.219696,0.491469,0.983879,0.286074,-0.637328,-1.88344,0.424314,-1.82243,-1.11189,0.357899,0.391415,-1.25765,-0.512373,-0.161491,-0.574481,-0.711063,-0.716588,-1.62945,1.0,0.151
3.16221,1.4042,-0.264042,1.40941,-1.0224,0.152062,-0.24945,0.960093,-1.53519,1.17667,-1.00693,0.269847,0.435014,2.58075,-0.607462,-0.630596,0.4689,0.0753525,0.510908,0.989499,-0.602734,-0.0459073,-1.49069,1.69543,0.877765,0.365042,-0.513875,0.45613,-0.785362,-0.963708,-0.036775,-0.253138,0.678363,2.72673,-0.570067,0.826854,0.628207,1.74989,1.21798,1.11864,0.362386,-0.757275,0.269256,0.494969,1.0,0.151
4.92972,-1.40929,1.54743,0.0763933,1.69164,-5.26324,-0.752747,1.11217,-0.267819,-0.45241,-0.0538273,0.11199,-1.06292,1.13919,0.738403,0.322103,0.294455,-0.785616,-0.369704,1.54085,-0.906129,1.40037,-1.32833,-0.208986,-0.206171,-0.857196,0.627929,-1.13367,0.571288,-0.676727,-0.188073,0.434499,0.117929,0.992355,-1.13339,-0.646758,-0.371589,1.18711,-0.152514,0.44319,0.497693,0.653602,-0.293556,-0.315537,1.0,0.151
3.37254,0.417372,-0.758741,0.225823,0.0476336,-0.67674,0.291644,-0.141832,0.722087,-0.830411,-1.03189,0.610104,-0.126281,-0.277835,-0.660759,-0.864188,0.493651,-0.277419,1.16835,0.725167,-0.676932,2.56917,0.0128236,-0.871227,1.76126,0.715487,-1.37202,-0.0523654,-0.913743,0.440972,0.229344,-0.590425,-1.19042,-0.432247,0.238127,-0.865421,-0.712205,1.28923,0.111943,-1.24698,-1.82454,-0.332349,0.967054,-2.06691,1.0,0.151
2.04548,-0.0531216,-1.95467,0.554863,1.07986,-1.72441,0.26143,1.84655,-0.0678293,1.18481,-1.92802,0.125132,0.0609393,1.1225,-0.637935,-1.72921,-1.42285,0.378089,-0.0877294,-0.692137,0.304811,-1.67439,-1.5275,-0.610578,-0.492276,-0.769954,-0.813358,-1.20798,-0.324773,-1.03388,0.450287,-1.47953,-0.360209,1.29837,-1.04899,-0.349953,0.324078,0.398581,-0.745574,-2.17872,-0.0665714,-0.997255,1.05231,0.900848,1.0,0.151
8.69191,2.21134,0.704813,-0.654067,0.395257,0.297623,0.685585,-0.365034,-1.79263,-0.9691,0.172705,0.0229977,-1.91238,0.412704,-0.38728,0.419248,-0.58623,-0.900068,-0.322192,0.66497,0.450937,0.217426,0.971847,1.1644,1.0287,0.0672757,0.538515,-1.97502,-0.882502,0.44886,-0.0566797,-0.115898,-0.674446,-0.630847,-0.707133,1.70708,1.22728,-0.545649,1.39562,0.708248,0.409655,0.781318,1.45958,-1.92387,1.0,0.151
4.16737,-0.131179,-0.138906,0.861112,0.0811273,2.96049,-2.08256,0.445014,0.299204,0.340656,0.77972,-0.142307,-0.699228,0.236826,1.13471,-0.344755,0.125634,-0.766781,-0.634976,-1.22713,-1.26282,-0.0401985,-0.778546,1.36458,-2.04602,0.812801,-1.07535,-1.69861,-0.419858,0.800464,1.36324,1.32044,-0.703595,0.587841,1.8895,-0.022231,-1.79729,1.08779,-0.668053,-0.314396,0.350478,-0.334221,0.732929,0.565846,1.0,0.151
6.22041,0.758537,0.623823,-0.825078,1.73094,0.941144,-1.96624,0.611594,-1.00672,0.752146,-0.767585,-0.92225,1.01824,0.548115,-0.311172,-0.539791,-1.87958,-0.643198,1.39171,-0.534931,0.662032,-0.477737,-1.10517,2.29627,-1.50852,-1.04563,-1.18652,0.0456596,-0.141064,0.213084,-1.28549,0.242137,0.0085369,0.0228919,0.497753,-0.92589,-0.396791,0.436639,-0.633935,1.12293,0.463451,0.561413,0.00287429,-2.17509,1.0,0.151
2.76258,-1.45443,0.18704,1.31321,1.77087,3.41733,0.303531,0.0740084,1.34005,2.34674,0.572253,-0.558991,2.08377,-1.82161,-0.777345,1.41293,-0.4316,-1.11323,2.6118,-0.339756,0.0962992,0.645073,-1.01165,-1.03393,1.02257,-1.28975,0.810609,1.60322,0.319483,1.60061,0.263564,-2.19865,1.9189,-0.0724251,2.02682,-1.33144,-0.182874,-0.0370346,-0.705432,0.715335,0.152313,0.376317,0.469528,2.44768,1.0,0.151
6.10949,-0.816625,-2.18873,0.745196,1.96289,1.28641,-0.569168,0.763207,-1.13101,-0.0419378,1.90588,0.213809,-0.121145,-0.633658,-1.86472,0.389372,-1.03565,0.920558,0.0350212,-1.54865,-0.0376522,-0.0173307,-0.169338,1.14102,-0.357694,-1.15684,-0.195146,0.870861,1.09106,-1.25904,0.419072,0.639054,0.171385,-0.208178,0.286615,-1.55638,-1.71188,0.622975,-0.178838,-0.990973,0.10049,0.614088,0.150241,0.474419,1.0,0.151
5.99469,0.953046,-1.4615,0.499532,1.43469,1.25599,-1.59035,0.511815,-1.33612,-0.335025,0.301895,1.86223,0.370888,1.78153,0.924368,-0.097915,-0.364755,-0.286878,-0.754236,2.42828,-1.33389,-0.0499713,-1.11393,-0.127398,-2.01565,0.063538,1.10387,0.090684,1.06077,-0.901599,-0.512071,-0.375724,0.898228,-1.00239,0.0600806,0.766835,1.57191,0.6626,-0.963741,-0.38885,-0.075516,0.152441,-0.309276,0.589246,1.0,0.151
2.84304,1.63255,-0.431921,-0.328009,2.54641,1.69375,-1.15379,1.01216,-0.613087,-0.916142,-0.975465,0.158056,0.676788,0.437948,-0.251744,-1.0867,-0.21147,-0.273193,-0.459831,-0.264518,-0.0771173,0.383506,0.373653,-0.211638,0.612257,-0.811996,0.802186,-0.208585,0.0109183,-0.0167545,1.00948,0.147586,1.25866,-0.408032,0.941736,-0.759033,0.742695,-0.0802471,0.51776,-1.45086,0.60745,-0.586598,-0.536881,0.0328044,1.0,0.151
15.1052,0.600729,-0.369264,-0.794873,1.4528,-1.09006,-0.661866,2.61752,0.557193,0.889331,0.119827,0.468472,2.2752,-0.0889589,1.19967,0.843825,0.746662,1.6273,-1.2491,0.127735,-0.119755,0.0941823,0.699452,0.033636,0.0347324,0.477548,-1.35413,1.92186,1.32989,-0.785105,-0.454965,0.130562,0.186279,-0.720688,-0.689433,0.730451,-0.925645,2.09502,0.169786,-1.81698,0.428058,0.927546,0.564314,0.388173,1.0,0.151
8.78361,-2.92178,0.244033,-0.588036,1.95936,-2.87652,-0.927971,-0.983898,1.71186,-1.13905,-0.213851,-0.652262,-1.66424,0.259091,1.14992,1.95236,-0.164281,1.55275,0.313079,0.0323066,-1.57312,1.35542,1.22181,-0.245278,-0.0901084,-0.715307,0.814038,0.56379,0.611069,-0.689165,-0.288928,-0.279913,-0.147327,-0.160528,-1.84336,1.31983,-0.451775,-0.128858,0.0635075,2.07298,-0.32652,-2.24751,0.0095683,0.871307,1.0,0.151
4.89321,0.265758,-0.172209,0.115806,0.94201,-1.03531,0.749713,0.261069,0.308529,-0.208526,-0.413923,-0.986301,-0.431512,1.3132,-0.384006,-2.01298,-1.02208,2.07626,1.85035,0.221597,-1.79573,-1.38005,-0.0783703,2.06142,-0.296555,-1.24602,-1.24439,-1.75562,0.022319,-0.0107919,-0.024844,0.991026,2.6228,1.58883,-0.121565,0.668699,-0.905171,0.535114,-0.847021,-1.00093,0.209965,-0.573011,-0.445847,-0.179993,1.0,0.151
10.1705,2.03568,-0.742386,0.667886,1.83025,-2.2465,-1.17484,-0.393279,0.446727,-0.955679,-0.354268,-0.332883,-1.83217,1.35063,1.61187,-0.0100523,0.943732,-0.231448,0.461436,-1.75968,-0.341869,-1.70355,-1.44721,0.235774,-0.112079,0.206568,0.941755,0.128208,0.479992,2.26225,1.61864,-1.30539,0.186271,0.440737,0.403071,1.32028,-0.443034,-1.11142,-0.480965,-0.132323,0.108196,-1.62956,0.40092,1.17425,1.0,0.151
6.35055,0.674613,-0.486955,-1.06402,2.76721,-3.85462,-0.941579,0.320234,-0.130904,1.16267,-0.502715,0.937162,-0.288037,-1.26141,0.616027,1.07014,-0.0609261,-0.197265,1.36639,0.769242,-1.85899,-0.101059,-0.153595,0.553442,-0.0510718,0.223553,0.230165,1.10819,0.211196,0.133657,0.0470497,0.53241,1.75454,0.369808,0.880967,0.480187,0.0684738,1.41972,-1.10774,-0.563697,0.46147,-0.152368,-0.574748,-0.917356,1.0,0.151
1.92679,0.239836,1.93286,0.552066,1.09077,2.74657,1.52486,0.577077,0.224799,1.00981,-1.70442,-0.938829,0.111582,-1.44244,1.48656,-0.502532,-0.150607,-0.592598,1.39565,0.0607738,2.28532,-0.39787,-1.59796,0.415448,1.39762,-0.0605804,0.721047,-0.043513,0.634714,2.21685,0.603397,0.23501,0.431681,-1.00102,0.932169,1.07595,-0.445447,0.231136,-0.388678,0.182635,-1.07911,-0.0229998,0.367216,1.01407,1.0,0.151
5.99259,2.59955,0.579996,-0.0852964,-0.155739,-1.81035,1.00538,0.403289,-0.901036,1.70368,1.39873,1.59983,-0.932723,-1.67484,0.596845,-0.553025,-0.461333,-0.350262,-0.750627,0.404813,-0.000636921,0.00678805,0.745117,-1.90275,-0.533488,-0.0519159,0.782317,0.055971,0.473469,-1.11436,-0.838973,0.161904,-2.1987,-2.03356,0.744755,0.00319582,0.489171,0.736318,1.7571,-1.46178,-0.696228,1.18345,-1.61667,0.286594,1.0,0.151
9.43527,-2.51672,-0.732764,-0.883437,1.36815,-0.0234643,0.128253,-1.72809,-0.921386,-0.268913,-0.105331,0.341137,0.561703,-0.502492,2.35952,0.0522252,-0.295142,0.64045,0.0966333,1.56708,2.18607,-1.2758,1.43922,-1.22876,-0.255675,1.84514,0.0924637,0.326309,1.22586,-0.440074,0.784226,0.70654,-1.08516,1.68843,-1.68664,0.525052,-0.14461,0.214292,2.37338,2.30277,0.0930642,0.272216,0.80537,-0.381736,1.0,0.151
3.27639,2.49884,-0.355566,-1.50282,0.537866,-0.836991,0.333628,-0.473612,0.93638,0.402704,-1.09828,-1.20336,1.30905,-1.87106,-1.34141,-0.0319617,0.368616,0.266821,0.086923,-0.693017,0.0659726,0.167072,-1.86435,0.713763,1.0024,-0.64996,-0.509163,-1.0645,-1.23226,-0.760069,-0.853855,-1.29567,0.962907,-0.288186,0.440918,1.44064,0.173619,-0.100733,-0.214444,0.174193,1.90869,0.0361352,1.52171,-1.35838,1.0,0.151
7.11206,1.60007,0.932505,-2.22269,1.56403,3.97656,0.567408,-1.36031,0.316679,-2.12748,0.665478,-1.01599,-0.739794,-1.5344,0.763324,-0.955103,2.29519,0.420697,2.07744,1.44875,1.69657,-1.30477,1.20901,1.10949,-0.012034,-0.0819496,2.19009,0.137393,0.751814,1.51108,0.471383,-1.16406,0.467252,1.0046,-0.346112,0.242882,-0.789316,1.06252,0.94698,0.594397,0.338564,0.208548,-2.30982,0.0877773,1.0,0.151
1.893,-1.23582,-0.691993,-0.32707,1.79437,-0.0224808,-1.49776,0.381429,-1.05544,0.751006,0.579688,-1.91152,1.04226,-1.88979,0.766678,-0.209778,-0.646705,0.262588,0.628182,2.13754,0.434444,-0.594933,-1.44805,-0.611111,-0.623839,-0.0637632,1.71869,-0.415424,-1.09458,0.591889,-0.232908,-0.216859,-1.18066,1.10257,-0.726496,-0.673447,-0.334816,1.0721,-1.17253,-1.67485,-0.117233,-0.451421,-0.38894,2.17016,1.0,0.151
5.25089,-0.988244,0.0891744,0.728863,0.650398,-0.457362,-0.366689,1.34825,-0.863587,0.839084,-0.719841,0.571401,0.270346,0.562383,-1.71267,1.62473,-0.945185,-0.438774,0.901321,-1.84007,1.57169,0.904624,-0.844626,-0.611173,-0.817571,0.722798,-2.22603,0.976203,0.368652,0.37588,1.47589,0.359992,1.81636,0.751991,-0.122182,-0.6181,-0.886181,-0.479432,-0.683734,-0.430939,0.215176,-1.42895,0.490225,-1.51244,1.0,0.151
8.40665,0.608229,-3.05513,1.23422,2.12787,1.1644,1.65205,-0.689823,-0.392271,-2.07561,-0.339959,-1.25005,-1.15319,-0.233909,-1.52157,2.40296,0.395676,1.19828,-0.00112981,-0.223139,1.29267,-2.19731,-0.199406,-0.0236627,0.251667,0.587882,-0.393036,1.7366,0.604514,1.37448,0.304769,-0.472315,-0.39296,-0.259073,0.142132,-1.16311,-0.869982,-0.254587,1.03381,-0.247521,-0.90534,0.264979,-0.85252,0.215524,1.0,0.151
10.4923,-2.02068,0.381497,0.512582,2.18897,-3.69462,-1.69998,1.65006,0.636439,-1.20217,-0.619358,-0.0304173,-0.432719,-0.357199,-1.07106,-0.500849,0.944292,-0.681439,-1.12213,0.125515,-0.645516,1.0423,-0.477868,0.0874094,-0.274317,-0.308741,-0.415562,-2.63297,0.53271,-0.444906,-0.398669,-1.66812,1.4573,-0.453451,-0.2833,-0.95795,0.537069,-0.0286961,-0.437075,1.3409,-0.23748,1.0799,0.0637627,-0.0804851,1.0,0.151
